Num,y
349712,86906.917
349713,203390.472
349714,79283.475
349715,8.045
349716,305650.467
349717,16339.395
349718,273.53
349719,48.27
349720,19332.135
349721,193.08
349722,257.44
349723,442.475
349724,48.27
349725,119086.917
349726,720087.033
349727,291439.779
349728,593962.35
349729,26348.984
349730,1432.01
349731,30955.551
349732,134745.705
349733,524926.596
349734,96.54
349735,225.26
349736,225.26
349737,4559.906
349738,50434.105
349739,17267.788
349740,313.755
349741,6405.429
349742,171860.508
349743,472560.082
349744,19721.513
349745,33459.155
349746,399945.912
349747,36974.82
349748,65.5040512085
349749,173617.536
349750,84377.569
349751,222796.621
349752,229002.534
349753,2719.21
349754,1962.98
349755,62302.089
349756,368171.38
349757,26781.805
349758,1450330.074
349759,1769.9
349760,1898.62
349761,243483.534
349762,137965.314
349763,585312.366
349764,641189.718
349765,2236.51
349766,125593.713
349767,113223.721
349768,1238.93
349769,45275.651
349770,11977.396
349771,178064.812
349772,12448.833
349773,37095.495
349774,18834.954
349775,25945.125
349776,23375.552
349777,342982.485
349778,9420.695
349779,29653.87
349780,14191.38
349781,2188.24
349782,55106.641
349783,1029.76
349784,96.54
349785,15443.182
349786,5065.132
349787,8101.315
349788,5229.25
349789,94361.414
349790,377889.74
349791,1338227.826
349792,98889.14
349793,44620.788
349794,28487.345
349795,112.63
349796,62002.815
349797,160.9
349798,144.81
349799,3623920.129
349800,478682.327
349801,26295.887
349802,241777.994
349803,450330.138
349804,20345.805
349805,917.13
349806,43491.27
349807,4682.19
349808,2172.15
349809,22453.595
349810,217945.486
349811,7176.14
349812,188203.121
349813,44578.954
349814,9654.0
349815,216714.601
349816,1674.969
349817,80347.024
349818,177456.61
349819,162862.98
349820,184008.458
349821,2296.043
349822,20332.933
349823,15232.403
349824,148124.54
349825,6741.71
349826,91766.097
349827,195337.427
349828,143316.848
349829,64482.284
349830,18238.015
349831,122042.65
349832,9850.298
349833,66226.44
349834,141696.585
349835,66446.873
349836,5882.504
349837,127810.915
349838,144935.502
349839,216145.015
349840,14703.042
349841,96.54
349842,4242.933
349843,8715.953
349844,18907.359
349845,50199.191
349846,3512.447
349847,402.25
349848,20382.812
349849,7736.072
349850,5518.87
349851,104837.613
349852,343914.096
349853,38493.716
349854,1559246.502
349855,446994.681
349856,58524.157
349857,201311.644
349858,3123311.959
349859,102388.715
349860,70755.775
349861,923939.288
349862,682830.638
349863,733496.439
349864,1405139.7
349865,163149.382
349866,150560.566
349867,2487.514
349868,5374.06
349869,96.54
349870,13338.61
349871,107431.321
349872,3789.195
349873,34482.479
349874,521998.216
349875,152996.592
349876,747216.382
349877,352176.311
349878,117437.692
349879,76443.59
349880,1069.985
349881,20986.187
349882,315829.001
349883,771665.137
349884,336409.72
349885,21692.538
349886,37843.68
349887,144.81
349888,23204.998
349889,3523.71
349890,104020.241
349891,162941.821
349892,14806.018
349893,3449.696
349894,818.981
349895,190964.165
349896,1042376.169
349897,106768.413
349898,3681.392
349899,31045.655
349900,151.164398193
349901,496.775085449
349902,117283.228
349903,212053.328
349904,146642.651
349905,343143.385
349906,447409.803
349907,15443.182
349908,11058.657
349909,19597.62
349910,1737.72
349911,1946.89
349912,85925.427
349913,23098.804
349914,783776.08
349915,3518.883
349916,386.16
349917,289.62
349918,349.214782715
349919,1516.28601074
349920,1890.575
349921,1415.92
349922,102583.404
349923,11927.517
349924,1258.238
349925,4830.218
349926,1531.768
349927,1842.305
349928,2743.345
349929,30673.976
349930,1028128.474
349931,567661.636
349932,1903401.948
349933,706540.862
349934,34731.874
349935,26308.759
349936,1298.463
349937,43875.821
349938,93130.529
349939,157542.017
349940,269488.192
349941,88284.221
349942,378386.921
349943,389.378
349944,23560.587
349945,22083.525
349946,-34.6454353333
349947,151.413238525
349948,611.42
349949,128.72
349950,144311.21
349951,914356.084
349952,402216.211
349953,773854.986
349954,32062.543
349955,1190.66
349956,37394.769
349957,157651.429
349958,225.26
349959,72.405
349960,160.9
349961,265.485
349962,8370.018
349963,76747.691
349964,25275.781
349965,696629.422
349966,645722.271
349967,260455.266
349968,32324.81
349969,321.8
349970,7222.801
350191,1496.37
350192,27016.719
350193,297375.38
350194,29452.745
350195,16.09
350196,146151.906
350197,67693.848
350198,111872.161
350199,102567.314
350200,3539.8
350201,1850.35
350202,54963.44
350203,278805.911
350204,21949.978
350205,1946.89
350206,178679.45
350207,121543.86
350208,509525.248
350209,510427.897
350210,2334.659
350211,113156.143
350212,83416.996
350213,1214.795
350214,24217.059
350215,10942.809
350216,150418.974
350217,7485.068
350218,18654.746
350219,5526.915
350220,23587.94
350221,17166.421
350222,279792.228
350223,7393.355
350224,21946.76
350225,10434.365
350226,2469.815
350227,44789.733
350228,1399.83
350229,160.9
350230,16828.531
350231,7055.465
350232,18487.41
350233,1160830.749
350234,79859.497
350235,342887.554
350236,872874.455
350237,95976.85
350238,27092.342
350239,25969.26
350240,96.54
350241,47988.425
350242,88.495
350243,257.44
350244,2757264.459
350245,387032.078
350246,6564.72
350247,46130.03
350248,345235.085
350249,14368.37
350250,707.96
350251,36421.324
350252,1946.89
350253,1576.82
350254,21298.333
350255,185770.313
350256,6139.944
350257,143878.389
350258,25523.567
350259,6823.769
350260,198611.742
350261,14006.345
350262,194207.909
350263,138341.82
350264,118631.57
350265,132616.998
350266,98046.024
350267,1206.75
350268,15557.421
350269,11826.15
350270,87814.393
350271,9106.94
350272,56805.745
350273,73853.1
350274,151636.987
350275,118808.56
350276,27402.879
350277,8535.745
350278,60739.75
350279,95022.713
350280,38128.473
350281,5526.915
350282,92807.12
350283,100176.34
350284,184724.463
350285,10707.895
350286,193.08
350287,4056.289
350288,6524.495
350289,13435.15
350290,103646.953
350291,3131.114
350292,474.655
350293,18894.487
350294,6234.875
350295,4473.02
350296,79891.677
350297,296289.305
350298,32009.446
350299,1267021.531
350300,335894.84
350301,31425.379
350302,166483.23
350303,836.68
350304,2490519.612
350305,42678.725
350306,21858.265
350307,707533.615
350308,546717.283
350309,597841.649
350310,1047249.83
350311,113186.714
350312,116974.3
350313,2366.839
350314,6173.733
350315,128.72
350316,13933.94
350317,95836.867
350318,5098.921
350319,28785.01
350320,435495.158
350321,107700.024
350322,578992.214
350323,271431.864
350324,95317.16
350325,63919.134
350326,691.87
350327,14601.675
350328,265494.654
350329,728651.74
350330,322660.815
350331,15037.714
350332,25480.124
350333,128.72
350334,8374.845
350335,133621.014
350336,1319.38
350337,144.81
350338,77941.569
350339,12112.552
350340,4014.455
350341,1330.643
350342,168785.709
350343,883043.335
350344,4263.85
350345,30770.516
350346,193.08
350347,15478.58
350348,93553.696
350349,186777.547
350350,124888.971
350351,289370.605
350352,400690.879
350353,13882.452
350354,6963.752
350355,17956.44
350356,2054.693
350357,3081.235
350358,67175.75
350359,13644.32
350360,645252.443
350361,467160.278
350362,225.26
350363,257.44
350364,32.18
350365,1063.549
350366,1026.542
350367,80329.325
350368,11271.045
350369,1192.269
350370,4094.905
350371,1652.443
350372,465.001
350373,1681.405
350374,2437.635
350375,834605.999
350376,27846.963
350377,1224307.408
350378,365049.92
350379,27634.575
350380,12505.148
350381,1584.865
350382,24844.569
350383,48969.915
350384,86906.917
350385,203390.472
350386,79283.475
350387,8.045
350388,305650.467
350389,16339.395
350390,273.53
350391,48.27
350392,19332.135
350393,193.08
350394,257.44
350395,442.475
350396,48.27
350397,119086.917
350398,720087.033
350399,291439.779
350400,593962.35
350401,26348.984
350402,1432.01
350403,30955.551
350404,134745.705
350405,524926.596
350406,96.54
350407,225.26
350408,225.26
350409,4559.906
350410,50434.105
350411,17267.788
350412,313.755
350413,6405.429
350414,171860.508
350415,472560.082
350416,19721.513
350417,33459.155
350418,399945.912
350419,36974.82
350420,-118.838928223
350421,173617.536
350422,84377.569
350423,222796.621
350424,229002.534
350425,2719.21
350426,1962.98
350427,62302.089
350428,368171.38
350429,26781.805
350430,1450330.074
350431,1769.9
350432,1898.62
350433,243483.534
350434,137965.314
350435,585312.366
350436,641189.718
350437,2236.51
350438,125593.713
350439,113223.721
350440,1238.93
350441,45275.651
350442,11977.396
350443,178064.812
350444,12448.833
350445,37095.495
350446,18834.954
350447,25945.125
350448,23375.552
350449,342982.485
350450,9420.695
350451,29653.87
350452,14191.38
350453,2188.24
350454,55106.641
350455,1029.76
350456,96.54
350457,15443.182
350458,5065.132
350459,8101.315
350460,5229.25
350461,94361.414
350462,377889.74
350463,1338227.826
350464,98889.14
350465,44620.788
350466,28487.345
350467,112.63
350468,62002.815
350469,160.9
350470,144.81
350471,3623920.129
350472,478682.327
350473,26295.887
350474,241777.994
350475,450330.138
350476,20345.805
350477,917.13
350478,43491.27
350479,4682.19
350480,2172.15
350481,22453.595
350482,217945.486
350483,7176.14
350484,188203.121
350485,44578.954
350486,9654.0
350487,216714.601
350488,1674.969
350489,80347.024
350490,177456.61
350491,162862.98
350492,184008.458
350493,2296.043
350494,20332.933
350495,15232.403
350496,148124.54
350497,6741.71
350498,91766.097
350499,195337.427
350500,143316.848
350501,64482.284
350502,18238.015
350503,122042.65
350504,9850.298
350505,66226.44
350506,141696.585
350507,66446.873
350508,5882.504
350509,127810.915
350510,144935.502
350511,216145.015
350512,14703.042
350513,96.54
350514,4242.933
350515,8715.953
350516,18907.359
350517,50199.191
350518,3512.447
350519,402.25
350520,20382.812
350521,7736.072
350522,5518.87
350523,104837.613
350524,343914.096
350525,38493.716
350526,1559246.502
350527,446994.681
350528,58524.157
350529,201311.644
350530,3123311.959
350531,102388.715
350532,70755.775
350533,923939.288
350534,682830.638
350535,733496.439
350536,1405139.7
350537,163149.382
350538,150560.566
350539,2487.514
350540,5374.06
350541,96.54
350542,13338.61
350543,107431.321
350544,3789.195
350545,34482.479
350546,521998.216
350547,152996.592
350548,747216.382
350549,352176.311
350550,117437.692
350551,76443.59
350552,1069.985
350553,20986.187
350554,315829.001
350555,771665.137
350556,336409.72
350557,21692.538
350558,37843.68
350559,144.81
350560,23204.998
350561,3523.71
350562,104020.241
350563,162941.821
350564,14806.018
350565,3449.696
350566,818.981
350567,190964.165
350568,1042376.169
350569,106768.413
350570,3681.392
350571,31045.655
350572,-18.1943874359
350573,153.22253418
350574,117283.228
350575,212053.328
350576,146642.651
350577,343143.385
350578,447409.803
350579,15443.182
350580,11058.657
350581,19597.62
350582,1737.72
350583,1946.89
350584,85925.427
350585,23098.804
350586,783776.08
350587,3518.883
350588,386.16
350589,289.62
350590,-252.042175293
350591,1049.39941406
350592,1890.575
350593,1415.92
350594,102583.404
350595,11927.517
350596,1258.238
350597,4830.218
350598,1531.768
350599,1842.305
350600,2743.345
350601,30673.976
350602,1028128.474
350603,567661.636
350604,1903401.948
350605,706540.862
350606,34731.874
350607,26308.759
350608,1298.463
350609,43875.821
350610,93130.529
350611,157542.017
350612,269488.192
350613,88284.221
350614,378386.921
350615,389.378
350616,23560.587
350617,22083.525
350618,-519.804504395
350619,-591.791809082
350620,611.42
350621,128.72
350622,144311.21
350623,914356.084
350624,402216.211
350625,773854.986
350626,32062.543
350627,1190.66
350628,37394.769
350629,157651.429
350630,225.26
350631,72.405
350632,160.9
350633,265.485
350634,8370.018
350635,76747.691
350636,25275.781
350637,696629.422
350638,645722.271
350639,260455.266
350640,32324.81
350641,321.8
350642,7222.801
350643,193810.140625
350644,67150.2421875
350645,2011.51049805
350646,1726.6295166
350647,33912.0429688
350648,349860.25
350649,38903.0898438
350650,168021.234375
350651,105374.023438
350652,106403.53125
350653,110589.265625
350654,3722.98681641
350655,1208.11450195
350656,165956.609375
350657,109233.328125
350658,559565.1875
350659,564106.875
350660,2055.01708984
350661,151887.109375
350662,101051.960938
350663,1259.34387207
350664,30408.7539062
350665,10729.2714844
350666,184777.546875
350667,8190.01855469
350668,30835.5917969
350669,79237.5390625
350670,358727.96875
350671,277225.5
350672,11966.921875
350673,32166.8769531
350674,13400.8544922
350675,2878.22412109
350676,54679.9648438
350677,1085.05908203
350678,247.650482178
350679,18179.8457031
350680,6300.3671875
350681,19433.3964844
350682,6049.47949219
350683,104752.671875
350684,358149.8125
350685,1175521.25
350686,104380.84375
350687,41336.1171875
350688,25005.5195312
350689,3098.43847656
350690,56299.5585938
350691,119.173629761
350692,375.49798584
350693,2905216.25
350694,378975.28125
350695,8412.97753906
350696,1196984.5
350697,29824.4960938
350698,61509.765625
350699,19375.9921875
350700,786.294128418
350701,52851.1289062
350702,2227.7902832
350703,1202.92102051
350704,19592.6914062
350705,189230.75
350706,9238.08203125
350707,161375.765625
350708,29021.2226562
350709,7650.3828125
350710,230781.03125
350711,20390.0039062
350712,371580.96875
350713,155449.15625
350714,141680.046875
350715,116813.65625
350716,1756.22180176
350717,18293.3476562
350718,16928.578125
350719,93344.640625
350720,12163.8125
350721,51775.453125
350722,85737.59375
350723,178655.625
350724,143866.4375
350725,26558.515625
350726,355.61831665
350727,102858.429688
350728,46404.4492188
350729,7662.21533203
350730,103913.015625
350731,124588.921875
350732,241775.40625
350733,11797.0351562
350734,59.6411552429
350735,2597.47583008
350736,5045.91015625
350737,18417.0722656
350738,35416.328125
350739,2246.58691406
350740,8941.25292969
350741,24816.7695312
350742,9867.90820312
350743,8751.32519531
350744,90020.4609375
350745,308089.78125
350746,46801.1992188
350747,1220256.5
350748,363020.53125
350749,64842.578125
350750,211450.90625
350751,661.458557129
350752,230320.390625
350753,2882870.0
350754,41923.3789062
350755,854912.25
350756,709404.125
350757,674066.0
350758,1237911.0
350759,130654.953125
350760,150426.859375
350761,2039.51867676
350762,11037.8242188
350763,0.309409141541
350764,16277.5615234
350765,99761.1953125
350766,5326.72705078
350767,60254.96875
350768,468612.84375
350769,113550.710938
350770,646450.0625
350771,339524.875
350772,108416.960938
350773,79509.46875
350774,760.46887207
350775,21106.9628906
350776,327033.09375
350777,779028.9375
350778,359682.46875
350779,27254.4824219
350780,38716.9140625
350781,99738.6640625
350782,22965.828125
350783,167537.671875
350784,3043.81201172
350785,104988.53125
350786,16046.8740234
350787,3264.19995117
350788,1569.27539062
350789,162227.609375
350790,867287.125
350791,100009.304688
350792,2907.32299805
350793,25835.0390625
350794,-26.6471195221
350795,11795.7138672
350796,215276.640625
350797,144068.5
350798,343802.65625
350799,385310.09375
350800,15617.5771484
350801,9003.23046875
350802,19796.6210938
350803,1956.4630127
350804,6666.01416016
350805,79373.078125
350806,26762.1191406
350807,714977.9375
350808,42424.9140625
350809,1300914.875
350810,529.745483398
350811,2046.95983887
350812,1138.03356934
350813,99959.15625
350814,9159.64648438
350815,995.709960938
350816,4103.65625
350817,1438.44897461
350818,856.98260498
350819,2023.84863281
350820,4547.80322266
350821,962923.6875
350822,486528.5
350823,38168.09375
350824,363454.375
350825,30025.6328125
350826,18588.0859375
350827,1920.45068359
350828,38430.8828125
350829,56270.7734375
350830,97345.3515625
350831,255602.703125
350832,105252.414062
350833,-125.044593811
350834,341659.3125
350835,22418.2382812
350836,23608.4453125
350837,-18.1268291473
350838,216.585174561
350839,26917.0800781
350840,360.386199951
350841,-145.975479126
350842,162778.0625
350843,770951.4375
350844,344342.0625
350845,629572.9375
350846,35422.0664062
350847,3473.70385742
350848,43074.8828125
350849,570705.4375
350850,194898.75
350851,290473.625
350852,576166.375
350853,299.967376709
350854,11.5761013031
350855,24.2695941925
350856,110.965232849
350857,6676.97998047
350858,53504.34375
350859,24231.5507812
350860,18320.3378906
350861,321.366760254
350862,8551.80761719
350863,33459.155
350864,399945.912
350865,36974.82
350866,870.94317627
350867,173617.536
350868,84377.569
350869,222796.621
350870,229002.534
350871,2719.21
350872,1962.98
350873,62302.089
350874,368171.38
350875,26781.805
350876,1450330.074
350877,1769.9
350878,1898.62
350879,243483.534
350880,137965.314
350881,585312.366
350882,641189.718
350883,2236.51
350884,125593.713
350885,113223.721
350886,1238.93
350887,45275.651
350888,11977.396
350889,178064.812
350890,12448.833
350891,37095.495
350892,18834.954
350893,25945.125
350894,23375.552
350895,342982.485
350896,9420.695
350897,29653.87
350898,14191.38
350899,2188.24
350900,55106.641
350901,1029.76
350902,96.54
350903,15443.182
350904,5065.132
350905,8101.315
350906,5229.25
350907,94361.414
350908,377889.74
350909,1338227.826
350910,98889.14
350911,44620.788
350912,28487.345
350913,112.63
350914,62002.815
350915,160.9
350916,144.81
350917,3623920.129
350918,478682.327
350919,26295.887
350920,241777.994
350921,450330.138
350922,20345.805
350923,917.13
350924,43491.27
350925,4682.19
350926,2172.15
350927,22453.595
350928,217945.486
350929,7176.14
350930,188203.121
350931,44578.954
350932,9654.0
350933,216714.601
350934,1674.969
350935,80347.024
350936,177456.61
350937,162862.98
350938,184008.458
350939,2296.043
350940,20332.933
350941,15232.403
350942,148124.54
350943,6741.71
350944,91766.097
350945,195337.427
350946,143316.848
350947,64482.284
350948,18238.015
350949,122042.65
350950,9850.298
350951,66226.44
350952,141696.585
350953,66446.873
350954,5882.504
350955,127810.915
350956,144935.502
350957,216145.015
350958,14703.042
350959,96.54
350960,4242.933
350961,8715.953
350962,18907.359
350963,50199.191
350964,3512.447
350965,402.25
350966,20382.812
350967,7736.072
350968,5518.87
350969,104837.613
350970,343914.096
350971,38493.716
350972,1559246.502
350973,446994.681
350974,58524.157
350975,201311.644
350976,3123311.959
350977,102388.715
350978,70755.775
350979,923939.288
350980,682830.638
350981,733496.439
350982,1405139.7
350983,163149.382
350984,150560.566
350985,2487.514
350986,5374.06
350987,96.54
350988,13338.61
350989,107431.321
350990,3789.195
350991,34482.479
350992,521998.216
350993,152996.592
350994,747216.382
350995,352176.311
350996,117437.692
350997,76443.59
350998,1069.985
350999,20986.187
351000,315829.001
351001,771665.137
351002,336409.72
351003,21692.538
351004,37843.68
351005,144.81
351006,23204.998
351007,3523.71
351008,104020.241
351009,162941.821
351010,14806.018
351011,3449.696
351012,818.981
351013,190964.165
351014,1042376.169
351015,106768.413
351016,3681.392
351017,31045.655
351018,28.628786087
351019,186.306777954
351020,117283.228
351021,212053.328
351022,146642.651
351023,343143.385
351024,447409.803
351025,15443.182
351026,11058.657
351027,19597.62
351028,1737.72
351029,1946.89
351030,85925.427
351031,23098.804
351032,783776.08
351033,3518.883
351034,386.16
351035,289.62
351036,58.2859840393
351037,1065.38317871
351038,1890.575
351039,1415.92
351040,102583.404
351041,11927.517
351042,1258.238
351043,4830.218
351044,1531.768
351045,1842.305
351046,2743.345
351047,30673.976
351048,1028128.474
351049,567661.636
351050,1903401.948
351051,706540.862
351052,34731.874
351053,26308.759
351054,1298.463
351055,43875.821
351056,93130.529
351057,157542.017
351058,269488.192
351059,88284.221
351060,378386.921
351061,389.378
351062,23560.587
351063,22083.525
351064,-220.47756958
351065,-248.599319458
351066,611.42
351067,128.72
351068,144311.21
351069,914356.084
351070,402216.211
351071,773854.986
351072,32062.543
351073,1190.66
351074,37394.769
351075,157651.429
351076,225.26
351077,72.405
351078,160.9
351079,265.485
351080,8370.018
351081,76747.691
351082,25275.781
351083,696629.422
351084,645722.271
351085,260455.266
351086,32324.81
351087,321.8
351088,7222.801
351089,190223.9375
351090,62026.328125
351091,2174.38476562
351092,1491.16918945
351093,29694.7460938
351094,274209.8125
351095,38198.8046875
351096,154992.265625
351097,92838.6875
351098,108403.84375
351099,108924.257812
351100,3540.13452148
351101,1204.65344238
351102,116583.914062
351103,121310.101562
351104,524833.3125
351105,525651.625
351106,2212.63037109
351107,118352.03125
351108,94016.9453125
351109,1085.35925293
351110,28934.8652344
351111,10110.8720703
351112,169432.140625
351113,6720.82275391
351114,22192.3125
351115,70522.9921875
351116,342839.15625
351117,247556.328125
351118,10728.0244141
351119,26568.3515625
351120,11696.1171875
351121,2777.54711914
351122,50526.6367188
351123,1352.95471191
351124,144.348419189
351125,15988.3154297
351126,5660.14208984
351127,21369.9511719
351128,5637.67578125
351129,98413.78125
351130,249543.8125
351131,1055769.5
351132,102722.828125
351133,32896.6328125
351134,27275.4277344
351135,-502.291870117
351136,53161.3398438
351137,161.563354492
351138,271.231048584
351139,2247256.0
351140,401778.875
351141,7657.40576172
351142,1183792.75
351143,25438.5546875
351144,52859.2382812
351145,20641.9375
351146,988.989135742
351147,52144.4296875
351148,2590.46264648
351149,1267.99414062
351150,18477.6757812
351151,193419.328125
351152,9125.92578125
351153,115545.703125
351154,35642.71875
351155,10278.9794922
351156,187604.0
351157,18954.4960938
351158,327571.25
351159,155346.078125
351160,134127.546875
351161,116539.023438
351162,2370.1237793
351163,18041.2226562
351164,15577.8076172
351165,93206.546875
351166,10646.0732422
351167,53930.7265625
351168,78831.125
351169,182614.828125
351170,121332.640625
351171,26275.4394531
351172,818.81439209
351173,99080.640625
351174,44638.4609375
351175,6856.14990234
351176,100225.351562
351177,103283.835938
351178,185383.75
351179,12738.046875
351180,340.512054443
351181,4281.81933594
351182,6774.61865234
351183,16191.0742188
351184,33559.890625
351185,3009.38427734
351186,7382.41308594
351187,20894.4277344
351188,8860.57226562
351189,5345.42236328
351190,93738.2421875
351191,280985.5625
351192,38931.8125
351193,1092542.125
351194,285935.125
351195,52193.0234375
351196,182568.921875
351197,512.572387695
351198,184076.984375
351199,2087277.125
351200,25206.53125
351201,716977.75
351202,600116.8125
351203,648169.125
351204,1209590.375
351205,118478.34375
351206,120631.992188
351207,3485.79321289
351208,9414.0703125
