Num,y
349721,280.003723145
349722,280.003723145
349723,300.447021484
349724,280.003723145
349725,32753.0410156
349726,189746.234375
349727,82155.7578125
349728,155920.859375
349729,8315.41015625
349730,729.094055176
349731,10375.953125
349732,41523.8515625
349733,149481.8125
349734,280.003723145
349735,280.003723145
349736,280.003723145
349737,2237.81054688
349738,13633.7246094
349739,6022.33056641
349740,403.379333496
349741,945.242919922
349742,53517.6757812
349743,149634.078125
349744,6022.33056641
349745,10375.953125
349746,87729.0546875
349747,11772.0351562
349748,280.003723145
349749,46655.71875
349750,28195.6484375
349751,38909.0820312
349752,38909.0820312
349753,1164.32678223
349754,614.045288086
349755,17165.2714844
349756,74586.9140625
349757,6761.24951172
349758,318700.53125
349759,729.094055176
349760,729.094055176
349761,61704.09375
349762,38909.0820312
349763,114534.9375
349764,115515.0625
349765,538.272277832
349766,32753.0410156
349767,25245.875
349768,729.094055176
349769,6934.94287109
349770,2053.22680664
349771,27001.7578125
349772,1813.72363281
349773,4480.78759766
349774,2715.54394531
349775,6761.24951172
349776,6022.33056641
349777,66272.5859375
349778,3575.73779297
349779,6934.94287109
349780,4480.78759766
349781,1164.32678223
349782,13633.7246094
349783,1387.05944824
349784,317.064331055
349785,2250.61474609
349786,1038.62561035
349787,2053.22680664
349788,1826.52783203
349789,34068.8515625
349790,79270.046875
349791,270291.9375
349792,25245.875
349793,8315.41015625
349794,7939.68896484
349795,315.573455811
349796,13847.8369141
349797,280.003723145
349798,280.003723145
349799,807415.1875
349800,123271.328125
349801,4480.78759766
349802,38973.6640625
349803,81557.59375
349804,5202.03857422
349805,328.586151123
349806,13847.8369141
349807,1387.05944824
349808,614.045288086
349809,6022.33056641
349810,41412.4726562
349811,2250.61474609
349812,34147.2617188
349813,356.700836182
349814,1603.16064453
349815,48245.6289062
349816,356.700836182
349817,11794.8007812
349818,44204.1171875
349819,38973.6640625
349820,22809.1484375
349821,484.613830566
349822,5024.35400391
349823,3912.66259766
349824,15208.1494141
349825,1413.43139648
349826,20537.1699219
349827,48085.015625
349828,29602.9804688
349829,13633.7246094
349830,5024.35400391
349831,34129.6132812
349832,1813.72363281
349833,19652.59375
349834,29026.7558594
349835,11772.0351562
349836,2053.22680664
349837,27001.7578125
349838,29091.3359375
349839,34363.5703125
349840,4985.17773438
349841,484.613830566
349842,729.094055176
349843,446.14831543
349844,6761.24951172
349845,11759.2314453
349846,356.700836182
349847,317.064331055
349848,3912.66259766
349849,1561.8984375
349850,1387.05944824
349851,19709.9609375
349852,127312.070312
349853,5024.35400391
349854,284016.34375
349855,82155.7578125
349856,9659.05273438
349857,51191.0195312
349858,676499.375
349859,10398.71875
349860,7871.99169922
349861,199758.96875
349862,133719.984375
349863,182563.5
349864,304850.96875
349865,41523.8515625
349866,29328.0976562
349867,538.272277832
349868,3111.02539062
349869,280.003723145
349870,4480.78759766
349871,26917.9882812
349872,1387.05944824
349873,5202.03857422
349874,123638.789062
349875,28228.9882812
349876,135863.265625
349877,58457.5234375
349878,27001.7578125
349879,19709.9609375
349880,317.064331055
349881,5175.95068359
349882,81377.296875
349883,206774.734375
349884,89510.8046875
349885,6022.33056641
349886,9636.28710938
349887,289.847686768
349888,6022.33056641
349889,684.851257324
349890,22840.3886719
349891,34102.1914062
349892,3602.10986328
349893,484.613830566
349894,317.064331055
349895,46655.71875
349896,241609.9375
349897,29569.640625
349898,729.094055176
349899,8315.41015625
349900,280.003723145
349901,356.700836182
349902,24983.8378906
349903,37003.7929688
349904,32753.0410156
349905,75122.84375
349906,105116.609375
349907,3084.65332031
349908,2550.671875
349909,3575.73779297
349910,538.272277832
349911,614.045288086
349912,13654.1386719
349913,5024.35400391
349914,144554.15625
349915,1232.46203613
349916,403.379333496
349917,389.678192139
349918,280.003723145
349919,280.003723145
349920,614.045288086
349921,446.14831543
349922,22638.9316406
349923,2702.73974609
349924,389.678192139
349925,1232.46203613
349926,403.379333496
349927,300.447021484
349928,484.613830566
349929,10375.953125
349930,219268.0625
349931,98837.125
349932,381336.75
349933,108592.445312
349934,5024.35400391
349935,3912.66259766
349936,614.045288086
349937,10150.4863281
349938,19652.59375
349939,30154.6894531
349940,60393.625
349941,24950.4980469
349942,74544.5234375
349943,280.003723145
349944,5175.95068359
349945,6934.94287109
349946,280.003723145
349947,280.003723145
349948,300.447021484
349949,280.003723145
349950,32753.0410156
349951,189746.234375
349952,82155.7578125
349953,155920.859375
349954,8315.41015625
349955,729.094055176
349956,10375.953125
349957,41523.8515625
349958,280.003723145
349959,280.003723145
349960,280.003723145
349961,280.003723145
349962,2237.81054688
349963,13633.7246094
349964,6022.33056641
349965,149481.8125
349966,149634.078125
349967,53517.6757812
349968,6022.33056641
349969,403.379333496
349970,945.242919922
350191,2676.36767578
350192,32581.9570312
350193,276358.625
350194,32604.7226562
350195,280.003723145
350196,140914.171875
350197,87516.2734375
350198,74910.0625
350199,78693.4375
350200,2676.36767578
350201,1813.72363281
350202,58244.7382812
350203,269370.59375
350204,24567.2578125
350205,2237.81054688
350206,195152.546875
350207,99077.1640625
350208,520676.0625
350209,516905.34375
350210,1813.72363281
350211,128572.335938
350212,78693.4375
350213,1561.8984375
350214,22702.6445312
350215,7810.04980469
350216,148618.78125
350217,7810.04980469
350218,20430.6660156
350219,4454.41552734
350220,22501.1875
350221,19603.4570312
350222,269283.25
350223,10349.5810547
350224,26780.2441406
350225,11745.6630859
350226,3071.84912109
350227,46564.7617188
350228,1561.8984375
350229,317.064331055
350230,13584.5869141
350231,4441.61132812
350232,17058.7675781
350233,1157328.5
350234,92411.109375
350235,337242.96875
350236,1025240.5625
350237,101476.023438
350238,30610.5839844
350239,20430.6660156
350240,384.545806885
350241,48020.4335938
350242,317.064331055
350243,317.064331055
350244,2552328.5
350245,360974.15625
350246,8276.234375
350247,51057.7148438
350248,325844.34375
350249,17058.7675781
350250,1164.32678223
350251,41401.8984375
350252,2237.81054688
350253,1387.05944824
350254,17574.4082031
350255,148487.828125
350256,5995.95849609
350257,108795.546875
350258,20417.8613281
350259,4985.17773438
350260,198348.921875
350261,15101.6445312
350262,176431.25
350263,123100.890625
350264,119180.867188
350265,101476.023438
350266,74331.7421875
350267,1232.46203613
350268,17574.4082031
350269,17058.7675781
350270,70031.671875
350271,8276.234375
350272,43840.875
350273,66147.125
350274,137809.078125
350275,127099.289062
350276,22559.1035156
350277,8289.03808594
350278,70031.671875
350279,85428.0859375
350280,41375.5234375
350281,6895.76660156
350282,85428.0859375
350283,103308.757812
350284,186909.234375
350285,10124.1142578
350286,403.379333496
350287,2237.81054688
350288,5162.86230469
350289,15101.6445312
350290,119186.140625
350291,2053.22680664
350292,446.14831543
350293,19603.4570312
350294,6722.07324219
350295,5162.86230469
350296,78693.4375
350297,260969.328125
350298,25151.3105469
350299,1077739.125
350300,266574.96875
350301,32254.4960938
350302,198348.921875
350303,816.412109375
350304,2189569.0
350305,38882.7070312
350306,26860.3769531
350307,597832.5
350308,513634.53125
350309,533845.8125
350310,963957.1875
350311,106113.328125
350312,120096.367188
350313,2550.671875
350314,7822.85400391
350315,300.447021484
350316,13798.6992188
350317,87205.6796875
350318,3873.48632812
350319,29454.6621094
350320,411828.0
350321,99423.8359375
350322,575935.375
350323,253885.703125
350324,92411.109375
350325,58244.7382812
350326,845.623596191
350327,17574.4082031
350328,286534.15625
350329,761223.625
350330,325844.34375
350331,22702.6445312
350332,30587.8183594
350333,280.003723145
350334,10349.5810547
350335,120101.1875
350336,2676.36767578
350337,280.003723145
350338,94795.984375
350339,13584.5869141
350340,3503.75244141
350341,2053.22680664
350342,127292.203125
350343,644397.4375
350344,2676.36767578
350345,26780.2441406
350346,300.447021484
350347,15101.6445312
350348,89298.0234375
350349,171331.359375
350350,113314.390625
350351,249272.28125
350352,370831.0
350353,13584.5869141
350354,8276.234375
350355,17574.4082031
350356,1813.72363281
350357,4441.61132812
350358,58218.3632812
350359,19603.4570312
350360,643388.5625
350361,471597.71875
350362,403.379333496
350363,845.623596191
350364,280.003723145
350365,2053.22680664
350366,1164.32678223
350367,85649.4140625
350368,6895.76660156
350369,1387.05944824
350370,3503.75244141
350371,1232.46203613
350372,729.094055176
350373,2053.22680664
350374,3562.93359375
350375,838303.0
350376,33931.0976562
350377,989864.1875
350378,323318.53125
350379,20430.6660156
350380,15101.6445312
350381,1387.05944824
350382,28080.6699219
350383,44139.5351562
350384,78693.4375
350385,226734.46875
350386,94795.984375
350387,300.447021484
350388,255011.359375
350389,19603.4570312
350390,484.613830566
350391,280.003723145
350392,22501.1875
350393,280.003723145
350394,280.003723145
350395,816.412109375
350396,280.003723145
350397,123100.890625
350398,670119.0625
350399,269370.59375
350400,579901.0625
350401,30587.8183594
350402,2237.81054688
350403,36790.3515625
350404,151008.5625
350405,552829.5625
350406,300.447021484
350407,317.064331055
350408,356.700836182
350409,5983.15429688
350410,46527.8085938
350411,17574.4082031
350412,614.045288086
350413,4441.61132812
350414,268528.03125
350415,597046.0625
350416,19603.4570312
350417,32581.9570312
350418,276358.625
350419,32604.7226562
350420,280.003723145
350421,140914.171875
350422,87516.2734375
350423,74910.0625
350424,78693.4375
350425,2676.36767578
350426,1813.72363281
350427,58244.7382812
350428,269370.59375
350429,24567.2578125
350430,1157328.5
350431,2676.36767578
350432,2237.81054688
350433,195152.546875
350434,99077.1640625
350435,520676.0625
350436,516905.34375
350437,1813.72363281
350438,128572.335938
350439,78693.4375
350440,1561.8984375
350441,22702.6445312
350442,7810.04980469
350443,148618.78125
350444,7810.04980469
350445,17058.7675781
350446,10349.5810547
350447,22501.1875
350448,19603.4570312
350449,269283.25
350450,10349.5810547
350451,26780.2441406
350452,11745.6630859
350453,3071.84912109
350454,46564.7617188
350455,1561.8984375
350456,317.064331055
350457,13584.5869141
350458,4441.61132812
350459,8276.234375
350460,4454.41552734
350461,92411.109375
350462,337242.96875
350463,1025240.5625
350464,101476.023438
350465,30610.5839844
350466,20430.6660156
350467,384.545806885
350468,48020.4335938
350469,317.064331055
350470,317.064331055
350471,2552328.5
350472,360974.15625
350473,15101.6445312
350474,176431.25
350475,325844.34375
350476,17058.7675781
350477,1164.32678223
350478,41401.8984375
350479,2237.81054688
350480,1387.05944824
350481,17574.4082031
350482,148487.828125
350483,5995.95849609
350484,108795.546875
350485,20417.8613281
350486,4985.17773438
350487,198348.921875
350488,816.412109375
350489,51057.7148438
350490,123100.890625
350491,119180.867188
350492,101476.023438
350493,1232.46203613
350494,17574.4082031
350495,17058.7675781
350496,70031.671875
350497,8276.234375
350498,66147.125
350499,137809.078125
350500,127099.289062
350501,43840.875
350502,15101.6445312
350503,119186.140625
350504,8289.03808594
350505,70031.671875
350506,85428.0859375
350507,41375.5234375
350508,6895.76660156
350509,85428.0859375
350510,103308.757812
350511,186909.234375
350512,10124.1142578
350513,403.379333496
350514,2237.81054688
350515,5162.86230469
350516,20430.6660156
350517,22559.1035156
350518,2053.22680664
350519,446.14831543
350520,19603.4570312
350521,6722.07324219
350522,5162.86230469
350523,78693.4375
350524,260969.328125
350525,25151.3105469
350526,1077739.125
350527,266574.96875
350528,32254.4960938
350529,198348.921875
350530,2189569.0
350531,38882.7070312
350532,26860.3769531
350533,597832.5
350534,513634.53125
350535,533845.8125
350536,963957.1875
350537,106113.328125
350538,120096.367188
350539,2550.671875
350540,7822.85400391
350541,300.447021484
350542,13798.6992188
350543,87205.6796875
350544,3873.48632812
350545,29454.6621094
350546,411828.0
350547,99423.8359375
350548,575935.375
350549,253885.703125
350550,92411.109375
350551,58244.7382812
350552,845.623596191
350553,17574.4082031
350554,286534.15625
350555,761223.625
350556,325844.34375
350557,22702.6445312
350558,30587.8183594
350559,280.003723145
350560,15101.6445312
350561,2676.36767578
350562,94795.984375
350563,120101.1875
350564,13584.5869141
350565,3503.75244141
350566,2053.22680664
350567,127292.203125
350568,644397.4375
350569,74331.7421875
350570,2676.36767578
350571,26780.2441406
350572,300.447021484
350573,280.003723145
350574,89298.0234375
350575,171331.359375
350576,113314.390625
350577,249272.28125
350578,370831.0
350579,13584.5869141
350580,8276.234375
350581,17574.4082031
350582,1813.72363281
350583,4441.61132812
350584,58218.3632812
350585,19603.4570312
350586,643388.5625
350587,3562.93359375
350588,403.379333496
350589,845.623596191
350590,280.003723145
350591,280.003723145
350592,2053.22680664
350593,1164.32678223
350594,85649.4140625
350595,6895.76660156
350596,1387.05944824
350597,3503.75244141
350598,1232.46203613
350599,729.094055176
350600,2053.22680664
350601,33931.0976562
350602,838303.0
350603,471597.71875
350604,989864.1875
350605,323318.53125
350606,20430.6660156
350607,15101.6445312
350608,1387.05944824
350609,28080.6699219
350610,44139.5351562
350611,78693.4375
350612,226734.46875
350613,94795.984375
350614,255011.359375
350615,484.613830566
350616,19603.4570312
350617,22501.1875
350618,280.003723145
350619,280.003723145
350620,816.412109375
350621,280.003723145
350622,123100.890625
350623,670119.0625
350624,269370.59375
350625,579901.0625
350626,30587.8183594
350627,2237.81054688
350628,36790.3515625
350629,151008.5625
350630,280.003723145
350631,300.447021484
350632,317.064331055
350633,356.700836182
350634,5983.15429688
350635,46527.8085938
350636,17574.4082031
350637,552829.5625
350638,597046.0625
350639,268528.03125
350640,19603.4570312
350641,614.045288086
350642,4441.61132812
350643,195152.546875
350644,58244.7382812
350645,2237.81054688
350646,2676.36767578
350647,32581.9570312
350648,276358.625
350649,32604.7226562
350650,140914.171875
350651,87516.2734375
350652,74910.0625
350653,78693.4375
350654,2676.36767578
350655,1813.72363281
350656,119186.140625
350657,99077.1640625
350658,520676.0625
350659,516905.34375
350660,1813.72363281
350661,128572.335938
350662,78693.4375
350663,1561.8984375
350664,22702.6445312
350665,7810.04980469
350666,148618.78125
350667,7810.04980469
350668,20430.6660156
350669,70031.671875
350670,337242.96875
350671,269283.25
350672,10349.5810547
350673,26780.2441406
350674,11745.6630859
350675,3071.84912109
350676,46564.7617188
350677,1561.8984375
350678,317.064331055
350679,13584.5869141
350680,4441.61132812
350681,17058.7675781
350682,4454.41552734
350683,92411.109375
350684,269370.59375
350685,1025240.5625
350686,101476.023438
350687,30610.5839844
350688,20430.6660156
350689,384.545806885
350690,48020.4335938
350691,317.064331055
350692,317.064331055
350693,2552328.5
350694,360974.15625
350695,8276.234375
350696,1157328.5
350697,24567.2578125
350698,51057.7148438
350699,17058.7675781
350700,1164.32678223
350701,41401.8984375
350702,2237.81054688
350703,1387.05944824
350704,17574.4082031
350705,148487.828125
350706,5995.95849609
350707,108795.546875
350708,20417.8613281
350709,4985.17773438
350710,198348.921875
350711,15101.6445312
350712,325844.34375
350713,123100.890625
350714,119180.867188
350715,101476.023438
350716,1232.46203613
350717,17574.4082031
350718,17058.7675781
350719,70031.671875
350720,8276.234375
350721,43840.875
350722,66147.125
350723,137809.078125
350724,127099.289062
350725,22501.1875
350726,446.14831543
350727,85428.0859375
350728,41375.5234375
350729,6895.76660156
350730,85428.0859375
350731,103308.757812
350732,186909.234375
350733,10124.1142578
350734,403.379333496
350735,2237.81054688
350736,5162.86230469
350737,15101.6445312
350738,22559.1035156
350739,2053.22680664
350740,8289.03808594
350741,19603.4570312
350742,6722.07324219
350743,5162.86230469
350744,78693.4375
350745,260969.328125
350746,25151.3105469
350747,1077739.125
350748,266574.96875
350749,32254.4960938
350750,198348.921875
350751,816.412109375
350752,176431.25
350753,2189569.0
350754,26860.3769531
350755,597832.5
350756,513634.53125
350757,533845.8125
350758,963957.1875
350759,106113.328125
350760,120096.367188
350761,2550.671875
350762,7822.85400391
350763,300.447021484
350764,13798.6992188
350765,87205.6796875
350766,3873.48632812
350767,38882.7070312
350768,411828.0
350769,99423.8359375
350770,575935.375
350771,253885.703125
350772,92411.109375
350773,58244.7382812
350774,845.623596191
350775,17574.4082031
350776,286534.15625
350777,761223.625
350778,325844.34375
350779,22702.6445312
350780,30587.8183594
350781,89298.0234375
350782,19603.4570312
350783,120101.1875
350784,2676.36767578
350785,94795.984375
350786,13584.5869141
350787,3503.75244141
350788,2053.22680664
350789,127292.203125
350790,644397.4375
350791,74331.7421875
350792,2676.36767578
350793,26780.2441406
350794,280.003723145
350795,10349.5810547
350796,171331.359375
350797,113314.390625
350798,249272.28125
350799,370831.0
350800,13584.5869141
350801,8276.234375
350802,17574.4082031
350803,1813.72363281
350804,4441.61132812
350805,58218.3632812
350806,19603.4570312
350807,643388.5625
350808,29454.6621094
350809,989864.1875
350810,845.623596191
350811,2053.22680664
350812,1164.32678223
350813,85649.4140625
350814,6895.76660156
350815,1387.05944824
350816,3503.75244141
350817,1232.46203613
350818,729.094055176
350819,2053.22680664
350820,3562.93359375
350821,838303.0
350822,471597.71875
350823,33931.0976562
350824,323318.53125
350825,20430.6660156
350826,15101.6445312
350827,1387.05944824
350828,28080.6699219
350829,44139.5351562
350830,78693.4375
350831,226734.46875
350832,94795.984375
350833,300.447021484
350834,255011.359375
350835,15101.6445312
350836,19603.4570312
350837,280.003723145
350838,403.379333496
350839,22501.1875
350840,816.412109375
350841,280.003723145
350842,123100.890625
350843,670119.0625
350844,269370.59375
350845,579901.0625
350846,30587.8183594
350847,2237.81054688
350848,36790.3515625
350849,552829.5625
350850,151008.5625
350851,268528.03125
350852,597046.0625
350853,484.613830566
350854,300.447021484
350855,317.064331055
350856,356.700836182
350857,5983.15429688
350858,46527.8085938
350859,19603.4570312
350860,17574.4082031
350861,614.045288086
350862,4441.61132812
350863,26857.0449219
350864,297356.1875
350865,29458.2675781
350866,280.003723145
350867,146228.0
350868,66147.125
350869,113314.390625
350870,103308.757812
350871,3562.93359375
350872,1813.72363281
350873,55485.7695312
350874,276978.5
350875,22527.5585938
350876,1156813.375
350877,1561.8984375
350878,2053.22680664
350879,178222.234375
350880,123058.546875
350881,514199.9375
350882,514199.9375
350883,2237.81054688
350884,113314.390625
350885,81942.9765625
350886,1232.46203613
350887,24593.6289062
350888,10349.5810547
350889,151041.890625
350890,7810.04980469
350891,17600.7792969
350892,8289.03808594
350893,22729.015625
350894,17085.1386719
350895,280451.46875
350896,7822.85400391
350897,22527.5585938
350898,10349.5810547
350899,2550.671875
350900,44139.5351562
350901,1387.05944824
350902,317.064331055
350903,17058.7675781
350904,6895.76660156
350905,6722.07324219
350906,5162.86230469
350907,80749.953125
350908,344504.90625
350909,874585.625
350910,94795.984375
350911,26857.0449219
350912,26806.6152344
350913,351.180908203
350914,47997.6679688
350915,280.003723145
350916,356.700836182
350917,2760508.0
350918,389047.5
350919,13825.0712891
350920,194690.265625
350921,344195.78125
350922,13825.0712891
350923,816.412109375
350924,36816.7265625
350925,2053.22680664
350926,1603.16064453
350927,20457.0371094
350928,186164.84375
350929,5995.95849609
350930,143628.03125
350931,25121.6972656
350932,6895.76660156
350933,198432.03125
350934,945.242919922
350935,46568.3710938
350936,137809.078125
350937,119223.210938
350938,132751.515625
350939,1232.46203613
350940,15128.0166016
350941,11772.0351562
350942,87516.2734375
350943,9609.91503906
350944,74331.7421875
350945,151419.84375
350946,119180.867188
350947,56449.09375
350948,13610.9589844
350949,103921.226562
350950,8289.03808594
350951,60245.3945312
350952,94795.984375
350953,38828.9453125
350954,5162.86230469
350955,92508.046875
350956,99466.1796875
350957,186298.140625
350958,10349.5810547
350959,317.064331055
350960,3873.48632812
350961,6722.07324219
350962,17600.7792969
350963,26857.0449219
350964,3071.84912109
350965,538.272277832
350966,19629.828125
350967,6722.07324219
350968,4441.61132812
350969,80749.953125
350970,297185.9375
350971,32200.734375
350972,1261762.375
350973,336967.1875
350974,31335.4375
350975,166510.171875
350976,2515008.0
350977,42793.8632812
350978,22527.5585938
350979,713377.625
350980,549108.6875
350981,597641.625
350982,1047426.0625
350983,113356.734375
350984,114934.820312
350985,2237.81054688
350986,5995.95849609
350987,300.447021484
350988,13825.0712891
350989,94795.984375
